Código Ámbito,Ámbito,Código área (M49),Área,Código indicador,Indicador,Código de sexo,Sexo,Código año,Año,Código Elemento,Elemento,Código fuente,Fuente,Unidad,Valor,Símbolo,Descripción del Símbolo,Nota
"OEA","Indicadores de empleo: Agricultura","024","Angola","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2004","2004","6199","Valor","3021","Household income and expenditure survey","1000 No.","1617.07","X","Cifra de fuentes internacionales","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","024","Angola","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2009","2009","6199","Valor","3021","Household income and expenditure survey","1000 No.","2594.93","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","024","Angola","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2011","2011","6199","Valor","3021","Household income and expenditure survey","1000 No.","3477.91","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","024","Angola","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2004","2004","6199","Valor","3021","Household income and expenditure survey","1000 No.","57.85","X","Cifra de fuentes internacionales","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","024","Angola","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2009","2009","6199","Valor","3021","Household income and expenditure survey","1000 No.","45.14","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","024","Angola","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2011","2011","6199","Valor","3021","Household income and expenditure survey","1000 No.","39.41","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","024","Angola","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2004","2004","6199","Valor","3021","Household income and expenditure survey","1000 No.","1547.51","X","Cifra de fuentes internacionales","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","024","Angola","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2009","2009","6199","Valor","3021","Household income and expenditure survey","1000 No.","2547.78","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","024","Angola","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2011","2011","6199","Valor","3021","Household income and expenditure survey","1000 No.","3438.5","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","024","Angola","21110","Employment in agriculture, forestry and fishing by status of employment, workers not classified","1","Total","2004","2004","6199","Valor","3021","Household income and expenditure survey","1000 No.","11.71","X","Cifra de fuentes internacionales","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","024","Angola","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2014","2014","6199","Valor","3035","Population census","1000 No.","2349.52","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","024","Angola","21100","Employment in agriculture, forestry and fishing by status of employment, employees","1","Total","2014","2014","6199","Valor","3035","Population census","1000 No.","102.63","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","024","Angola","21107","Employment in agriculture, forestry and fishing by status of employment, self-employed","1","Total","2014","2014","6199","Valor","3035","Population census","1000 No.","2243.69","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","024","Angola","21110","Employment in agriculture, forestry and fishing by status of employment, workers not classified","1","Total","2014","2014","6199","Valor","3035","Population census","1000 No.","3.2","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Indicadores de empleo: Agricultura","032","Argentina","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2004","2004","6199","Valor","3023","Labour force survey","1000 No.","138.1","X","Cifra de fuentes internacionales","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas"
"OEA","Indicadores de empleo: Agricultura","032","Argentina","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2005","2005","6199","Valor","3023","Labour force survey","1000 No.","121.55","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas"
"OEA","Indicadores de empleo: Agricultura","032","Argentina","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2006","2006","6199","Valor","3023","Labour force survey","1000 No.","104.17","X","Cifra de fuentes internacionales","Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas"
"OEA","Indicadores de empleo: Agricultura","032","Argentina","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2008","2008","6199","Valor","3023","Labour force survey","1000 No.","122.14","X","Cifra de fuentes internacionales","Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures. Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas"
"OEA","Indicadores de empleo: Agricultura","032","Argentina","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2009","2009","6199","Valor","3023","Labour force survey","1000 No.","127.36","X","Cifra de fuentes internacionales","Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures. Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas"
"OEA","Indicadores de empleo: Agricultura","032","Argentina","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2010","2010","6199","Valor","3023","Labour force survey","1000 No.","133.34","X","Cifra de fuentes internacionales","Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures. Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas"
"OEA","Indicadores de empleo: Agricultura","032","Argentina","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2011","2011","6199","Valor","3023","Labour force survey","1000 No.","68.04","X","Cifra de fuentes internacionales","Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures. Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas"
"OEA","Indicadores de empleo: Agricultura","032","Argentina","21091","Employment in agriculture, forestry and fishing by status of employment, total","1","Total","2012","2012","6199","Valor","3023","Labour force survey","1000 No.","66.35","X","Cifra de fuentes internacionales","Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution. The INDEC, based on what is stated in decrees 181/15 and 55/16, is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures. Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas"
